'P2P Skype client login startup',BitTorrent,uTorrent,,,,,,,,,,,,,,,,,
'P2P Skype client login',BitTorrent,uTorrent,,,,,,,,,,,,,,,,,
AlienVault HIDS: Logon Failure - Account's password expired.,Consecutive failed SMB login attempts,Consecutive failed Telnet logins,Suspicious Account Enumeration,Suspicious SMB Permission Errors,Suspicious SSH connection,Suspicious VNC Connection,SMBv1,Potential SMB Brute Force Attack,IMAP Clear-Text Password Transmission,Active Directory Password Policy Query,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Bredolab Downloader Communicating With Controller (1)',Malicious File Download,Beaconing activity,Unusual data download,Data download on suspicious port,Mirai Login Attempt,Mirai Variant,Malicious Script Download,Unusual data upload,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Bredolab Downloader Communicating With Controller (2)',Malicious File Download,Beaconing activity,Unusual data download,Data download on suspicious port,Mirai Login Attempt,Mirai Variant,Malicious Script Download,Unusual data upload,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Bredolab Infection - Windows Key',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Butterfly/Mariposa Bot Join Acknowledgment',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Butterfly/Mariposa Bot client init connection',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Chorns/Poison Ivy related Backdoor Initial Connection',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Chorns/Poison Ivy related Backdoor Keep Alive',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Conficker/MS08-067 Worm Traffic Outbound',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN DarkComet-RAT Client Keepalive',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN DarkComet-RAT server join acknowledgement',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Darkness DDoS Bot Checkin',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Dirt Jumper/Russkill3 Checkin',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Downadup/Conficker A or B Worm reporting',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Downloader-5265/Torpig/Anserin/Sinowal Unique UA (MSID [...)',Malicious File Download,Unusual data download,Data download on suspicious port,Malicious Script Download,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Downloader.Win32.Zlob.bgs Checkin(1)',Malicious File Download,Unusual data download,Data download on suspicious port,Malicious Script Download,Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Downloader.Win32.Zlob.bgs Checkin(2)',Malicious File Download,Unusual data download,Data download on suspicious port,Malicious Script Download,Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN FSG Packed Binary via HTTP Inbound',Malicious File Download,Unusual data download,Data download on suspicious port,Malicious Script Download,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Fareit/Pony Downloader Checkin 2',Malicious File Download,Unusual data download,Data download on suspicious port,Malicious Script Download,Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Fareit/Pony Downloader Checkin 3',Malicious File Download,Unusual data download,Data download on suspicious port,Malicious Script Download,Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN FlashBack Mac OSX malware Checkin',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN General Downloader or Virut C&C Ack',Beaconing activity,Malicious File Download,Unusual data download,Data download on suspicious port,Mirai Login Attempt,Mirai Variant,Malicious Script Download,Unusual data upload,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN IRC JOIN command',Command Execution Over SMB,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN IRC NICK command',Command Execution Over SMB,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN IRC PING command',Command Execution Over SMB,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN IRC PONG response',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN IRC PRIVMSG command',Command Execution Over SMB,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN IRC USER command',Command Execution Over SMB,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Kazy/Kryptic Checkin with Opera/9 User-Agent',Unusual user agent string observed,Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Kazy/Kryptor/Cycbot Trojan Checkin 2',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Kazy/Kryptor/Cycbot Trojan Checkin 3',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN MBR Trojan (Sinowal/Mebroot/) Phoning Home',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Mac Flashback Checkin 1',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Mac Flashback Checkin 2',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Mac Flashback Checkin 3',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN OSX/Flashback.K first execution checkin',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN OSX/Flashback.K/I User-Agent',Unusual user agent string observed,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN OSX/Flashback.K/I reporting failed infection',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN OSX/Flashback.K/I reporting successful infection 2',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN OSX/Flashback.K/I reporting successful infection',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN P2P Zeus or ZeroAccess Request To CnC',Beaconing activity,BitTorrent,Mirai Login Attempt,Mirai Variant,uTorrent,ZeroAccess,Unusual data upload,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN PECompact2 Packed Binary - Likely Hostile',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN PRG/wnspoem/Zeus InfoStealer Trojan Config Download',Malicious File Download,Unusual data download,Data download on suspicious port,Malicious Script Download,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN PWSteal.Bancos Generic Banker Trojan SCR Download',Malicious File Download,Unusual data download,Data download on suspicious port,Malicious Script Download,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Palevo (OUTBOUND)',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Palevo/BFBot/Mariposa client join attempt',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Perfect Keylogger FTP Initial Install Log Upload',Unusual data upload,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Perfect Keylogger FTP Log Upload',Unusual data upload,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Perfect Keylogger Install Email Report',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Poisionivy RAT/Backdoor follow on POST Data PUSH Packet',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Poison Ivy Key Exchange with CnC Response',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN PoisonIvy.E Keepalive to CnC',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN PoisonIvy.Ehy Keepalive to CnC',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN PoisonIvy.Emp Keepalive to CnC',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN PoisonIvy.Es11 Keepalive to CnC',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN PoisonIvy.Eu2 Keepalive to CnC',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN PoisonIvy.Eu3 Keepalive to CnC',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN PoisonIvy.Eu4 Keepalive to CnC',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN PoisonIvy.Eu5 Keepalive from CnC',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN PoisonIvy.Eu5 Keepalive to CnC',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN PoisonIvy.Eu6 Keepalive to CnC',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Possible TDSS Base64 Encoded Command 1',Command Execution Over SMB,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Possible TDSS Base64 Encoded Command 2',Command Execution Over SMB,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Possible TDSS Base64 Encoded Command 3',Command Execution Over SMB,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Possible TDSS User-Agent CMD3',Unusual user agent string observed,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Possible Variant.Kazy.53640 Malformed Client Hello SSL 3.0 (Cipher_Suite length greater than Client_Hello Length)',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Possible Variant.Kazy.53640 Malformed Client Hello SSL 3.0 (Session_Id length greater than Client_Hello Length)',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Potential Blackhole Exploit Pack Binary Load Request 2',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Potential Blackhole Exploit Pack Binary Load Request',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Renos/ssd.com HTTP Checkin',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Request for utu.dat Likely Ponmocup checkin',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Rootkit TDSS/Alureon Checkin 2',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Sality - Fake Opera User-Agent (Opera/8.89)',Unusual user agent string observed,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Sality - Fake Opera User-Agent',Unusual user agent string observed,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Sality Variant Checkin Activity',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Sality Variant Downloader Activity (2)',Malicious File Download,Unusual data download,Data download on suspicious port,Malicious Script Download,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Sality Variant Downloader Activity (3)',Malicious File Download,Unusual data download,Data download on suspicious port,Malicious Script Download,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Sality Variant Downloader Activity',Malicious File Download,Unusual data download,Data download on suspicious port,Malicious Script Download,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Sinowal/Mebroot Client POST',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Sinowal/Torpig Checkin',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Spoofed MSIE 7 User-Agent Likely Ponmocup',Unusual user agent string observed,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN SpyEye Bot Checkin',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN SpyEye C&C Check-in URI',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN SpyEye Checkin version 1.3.25 or later 2',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN SpyEye Checkin version 1.3.25 or later 3',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN SpyEye Checkin version 1.3.25 or later',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN SpyEye POSTing data',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Suspicious User Agent (Zlob Related) (UA00000)',Unusual user agent string observed,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Syrutrk/Gibon/Bredolab Checkin',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN TDSS/TDL/Alureon MBR rootkit Checkin',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN TDSServ or Tidserv variant Checkin',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN TLD4 Purple Haze Variant Initial CnC Request for Ad Servers',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN TR/Rimecud.aksa User-Agent (indy)',Unusual user agent string observed,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN TSPY_BANKER.IDV/Infostealer.Bancos Module Download',Malicious File Download,Unusual data download,Data download on suspicious port,Malicious Script Download,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Trojan Internet Connectivity Check',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Trojan Sinowal Phoning Home',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN VMProtect Packed Binary Inbound via HTTP - Likely Hostile',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Virus.Win32.Sality.aa Checkin',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Virut Counter/Check-in ',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Virut Family GET',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Virut/Virutas/Virtob/QQHelper Dropper Family - HTTP GET',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN W32.Gimemo/Aldibot CnC POST',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN W32.Virut.A joining an IRC Channel',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN W32/Kazy Checkin',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN W32/Rimecud User Agent beat',Unusual user agent string observed,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN W32/Sality Executable Pack Digital Signature ASCII Marker',SMB2 Create for an .exe file,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Win32.Agent.zrm/Infostealer.Bancos Checkin',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Win32.Sality User-Agent (DEBUT.TMP)',Unusual user agent string observed,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Win32.Sality User-Agent (Internet Explorer 5.01)',Unusual user agent string observed,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Win32.Tdss User Agent Detected (Mozzila)',Unusual user agent string observed,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Win32.Virut - GET',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Win32/Ponmocup.A Checkin',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Win32/Rimecud download',Malicious File Download,Unusual data download,Data download on suspicious port,Malicious Script Download,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Win32/Rimecud.A User-Agent (counters)',Unusual user agent string observed,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Win32/Rimecud.A User-Agent (giftz)',Unusual user agent string observed,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Win32/Rimecud.A User-Agent (needit)',Unusual user agent string observed,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Win32/Virut.BN Checkin',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN X-Tag Zeus Mitmo user agent',Unusual user agent string observed,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Xilcter/Zeus related malware dropper reporting in',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Zbot CnC GET /lost.dat',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Zbot CnC POST /common/timestamps.php',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Zbot CnC POST /common/versions.php',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Zbot/Zeus C&C Access',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Zbot/Zeus Dropper Infection - /check',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Zbot/Zeus Dropper Infection - /loads.php',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Zbot/Zeus HTTP POST',HTTP Basic Authentication,Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Zbot/Zeus or Related Infection Checkin',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN ZeroAccess HTTP GET request',HTTP Basic Authentication,ZeroAccess,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN ZeroAccess Outbound udp traffic detected',ZeroAccess,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN ZeroAccess udp traffic detected',ZeroAccess,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN ZeroAccess/Max++ Rootkit C&C Activity 1',Beaconing activity,Mirai Login Attempt,Mirai Variant,ZeroAccess,Unusual data upload,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN ZeroAccess/Max++ Rootkit C&C Activity 2',Beaconing activity,Mirai Login Attempt,Mirai Variant,ZeroAccess,Unusual data upload,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN ZeuS Clickfraud List Delivered To Client',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN ZeuS Ransomware win_unlock',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Zeus Bot GET to Google checking Internet connectivity using proxy',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Zeus Bot GET to Google checking Internet connectivity',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Zeus Bot Request to CnC 2',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Zeus Bot Request to CnC',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Zeus Checkin Header Pattern',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Zeus POST Request to CnC - URL agnostic',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Zeus POST Request to CnC - cookie variation',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Zeus POST Request to CnC sk1 and bn1 post parameters',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Zeus POST Request to CnC',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Zeus/Aeausuc or Unknown P2P Bot',Beaconing activity,BitTorrent,Mirai Login Attempt,Mirai Variant,uTorrent,Unusual data upload,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Zeus/Reveton checkin to /images.rar',Beaconing activity,Mirai Login Attempt,Mirai Variant,Unusual data upload,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Zlob HTTP Checkin',HTTP Basic Authentication,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Zlob Initial Check-in Version 2 (confirm.php?sid=)',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Zlob Updating via HTTP (v2)',HTTP Basic Authentication,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET TROJAN Zlob Updating via HTTP',HTTP Basic Authentication,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET USER_AGENTS Spoofed MSIE 8 User-Agent Likely Ponmocup',Unusual user agent string observed,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET USER_AGENTS W32/Kazy User-Agent (Windows NT 5.1 \,Unusual user agent string observed,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET USER_AGENTS W32/Renos.Downloader User Agent zeroup',Unusual user agent string observed,Malicious File Download,Unusual data download,Data download on suspicious port,Malicious Script Download,,,,,,,,,,,,,,
AlienVault NIDS: 'ET VIRUS Sality Virus User Agent Detected (KUKU)',Unusual user agent string observed,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET VIRUS Zlob User Agent - Likely Zlob (securityinternet)',Unusual user agent string observed,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET VIRUS Zlob User Agent - updating (Winlogon)',Unusual user agent string observed,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET VIRUS Zlob User Agent - updating (internetsecurity)',Unusual user agent string observed,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET VIRUS Zlob User Agent - updating (unknown)',Unusual user agent string observed,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET VOIP Multiple Unauthorized SIP Responses TCP',,,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET WEB_SERVER MYSQL SELECT CONCAT SQL Injection Attempt',SQL Injection,Web Application Attack,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET WEB_SERVER Possible ALTER SQL Injection Attempt',SQL Injection,Web Application Attack,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET WEB_SERVER Possible CREATE SQL Injection Attempt',SQL Injection,Web Application Attack,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET WEB_SERVER Possible DROP SQL Injection Attempt',SQL Injection,Web Application Attack,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET WEB_SERVER Possible GRANT TO SQL Injection Attempt',SQL Injection,Web Application Attack,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET WEB_SERVER Possible INSERT VALUES SQL Injection Attempt',SQL Injection,Web Application Attack,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET WEB_SERVER Possible SQL Injection (exec)',SQL Injection,Web Application Attack,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET WEB_SERVER Possible SQL Injection (varchar)',SQL Injection,Web Application Attack,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET WEB_SERVER Possible SQL Injection Attempt DELETE FROM',SQL Injection,Web Application Attack,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET WEB_SERVER Possible SQL Injection Attempt Danmec related (declare)',SQL Injection,Web Application Attack,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET WEB_SERVER Possible SQL Injection Attempt INSERT IGNORE INTO',SQL Injection,Web Application Attack,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET WEB_SERVER Possible SQL Injection Attempt SELECT FROM',SQL Injection,Web Application Attack,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET WEB_SERVER Possible SQL Injection Attempt UNION SELECT',SQL Injection,Web Application Attack,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET WEB_SERVER Possible SQL Injection Attempt UPDATE SET',SQL Injection,Web Application Attack,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET WEB_SERVER Possible SQL Injection Attempt char() Danmec related',SQL Injection,Web Application Attack,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET WEB_SERVER Possible SQL Injection INTO OUTFILE Arbitrary File Write Attempt',SQL Injection,Web Application Attack,,,,,,,,,,,,,,,,,
AlienVault NIDS: 'ET WEB_SERVER Possible SQL Injection Using MSSQL sp_configure Command',SQL Injection,Web Application Attack,,,,,,,,,,,,,,,,,
